year,city_token,name,population,area_sqmi,area_ha,m2_per_person
1970,Worcester,Worcester,247416.0,84.4,21859.499651235800,883.51196572719
1980,Worcester,Worcester,276022.0,118.0,30561.859701964800,1107.225500212480
1990,Worcester,"Worcester, MA--CT",315666.0,138.7,35923.13509036030,1138.0109067926300
2000,Worcester,"Worcester, MA--CT",429882.0,250.32,64832.582377930800,1508.1483378678500
2010,Worcester,"Worcester, MA--CT                                                                                   ",486514.0,304.11,78764.1284234281,1618.948857040660
2020,Worcester,"Worcester, MA--CT",482085.0,260.29,67414.80052393580,1398.4007078406500
1950,Little Rock,Little Rock,153643.0,38.3,9919.65446258688,645.6300946080770
1960,Little Rock,Little Rock,185017.0,62.2,16109.726046289900,870.7159907624660
1970,Little Rock,Little Rock,222616.0,95.3,24682.58669150210,1108.7516931173900
1980,Little Rock,Little Rock,295133.0,164.0,42475.805009510400,1439.2089332440100
1990,Little Rock,"Little Rock--North Little Rock, AR",305353.0,199.2,51592.56315789310,1689.603938978600
2000,Little Rock,"Little Rock, AR",360331.0,205.57,53242.38558417720,1477.5965871428500
2010,Little Rock,"Little Rock, AR                                                                                     ",431388.0,258.31,66901.98287808920,1550.8540543104900
2020,Little Rock,"Little Rock, AR",461864.0,267.82,69365.06157101880,1501.8503622499000
1950,Madison,Madison,110111.0,24.5,6345.470870323200,576.2794698370920
1960,Madison,Madison,157814.0,54.3,14063.63543912450,891.1525871674550
1970,Madison,Madison,205453.0,68.8,17819.11819911170,867.3087372348750
1980,Madison,Madison,213675.0,77.0,19942.9084495872,933.3290487697300
1990,Madison,"Madison, WI",244336.0,97.7,25304.183837982700,1035.630600402020
2000,Madison,"Madison, WI",329533.0,113.92,29505.144552947700,895.3623628877140
2010,Madison,"Madison, WI                                                                                         ",401661.0,151.0,39108.8204660736,973.6773165946810
2020,Madison,"Madison, WI",450305.0,149.7,38772.12201172990,861.0191317380430
1950,Spokane,Spokane,176004.0,51.1,13234.839243817000,751.962412434772
1960,Spokane,Spokane,226938.0,64.1,16601.82378725380,731.557684797335
1970,Spokane,Spokane,229620.0,77.8,20150.10749841410,877.5414815091930
1980,Spokane,Spokane,266709.0,107.0,27712.872780595200,1039.0677772626800
1990,Spokane,"Spokane, WA",279038.0,113.6,29422.264933417000,1054.417854679900
2000,Spokane,"Spokane, WA--ID",334858.0,143.05,37049.779918356500,1106.4325749528600
2010,Spokane,"Spokane, WA                                                                                         ",387847.0,164.2,42527.60477171710,1096.504672505320
2020,Spokane,"Spokane, WA",447279.0,171.67,44462.32589013810,994.0624507329460
1960,Reno,Reno,70189.0,16.3,4221.680619847680,601.4732536220320
1970,Reno,Reno,99687.0,37.5,9712.45541376,974.2950849920250
1980,Reno,Reno,162286.0,72.0,18647.9143944192,1149.0772090272200
1990,Reno,"Reno, NV",213747.0,93.2,24138.689188331500,1129.3112506061600
2000,Reno,"Reno, NV",303689.0,118.6,30717.25898858500,1011.4709123012300
2010,Reno,"Reno, NV--CA                                                                                        ",392141.0,164.38,42574.22455770320,1085.6866422461100
2020,Reno,"Reno, NV--CA",446529.0,165.43,42846.17330928850,959.5384243641160
1950,Springfield,Springfield,356908.0,167.3,43330.501085921300,1214.0523912582900
1960,Springfield,Springfield,449777.0,238.8,61848.91607482370,1375.1017965530400
1970,Springfield,Springfield,514308.0,237.8,61589.917263790100,1197.5298316143300
1980,Springfield,Springfield,505822.0,283.0,73296.66352250880,1449.0604110242100
1990,Springfield,"Springfield, MA--CT",532747.0,301.9,78191.74105104380,1467.7087069667900
2000,Springfield,"Springfield, MA--CT",573610.0,308.98,80025.45263316170,1395.1195521898500
2010,Springfield,"Springfield, MA--CT                                                                                 ",621300.0,348.56,90276.62557387160,1453.0279345545100
2020,Springfield,"Springfield, MA--CT",442145.0,201.77,52258.19010224950,1181.924257930080
2000,Port St. Lucie,"Port St. Lucie, FL",270774.0,169.03,43778.56902900940,1616.793674023700
2010,Port St. Lucie,"Port St. Lucie, FL                                                                                  ",376047.0,208.1,53897.652576092200,1433.269048179940
2020,Port St. Lucie,"Port St. Lucie, FL",437745.0,224.23,58075.30339806410,1326.692558408760
1970,Boise City,Boise City,85187.0,29.4,7614.56504438784,893.8646793980110
1980,Boise City,Boise City,134848.0,62.0,16057.926284083200,1190.8167925429500
1990,Boise City,"Boise City, ID",167941.0,71.5,18518.4149889024,1102.6738550385200
2000,Boise City,"Boise City, ID",272625.0,108.68,28147.990783131700,1032.4801754472900
2010,Boise City,"Boise City, ID                                                                                      ",349684.0,133.83,34661.8108806267,991.2323949802310
2020,Boise City,"Boise City, ID",433180.0,139.23,36060.40446020810,832.4577418211400
1950,Augusta,Augusta,87733.0,17.7,4584.278955294720,522.5261823139210
1960,Augusta,Augusta,123698.0,43.1,11162.84875554820,902.4275861815200
1970,Augusta,Augusta,148953.0,58.0,15021.9310399488,1008.5014091659000
1980,Augusta,Augusta,251250.0,156.0,40403.814521241600,1608.1120207459300
1990,Augusta,"Augusta, GA--SC",286538.0,188.9,48924.87540424710,1707.4480663732900
2000,Augusta,"Augusta-Richmond County, GA--SC",335630.0,231.79,60033.33440947820,1788.6760542704200
2010,Augusta,"Augusta-Richmond County, GA--SC                                                                     ",386787.0,259.52,67215.37143943990,1737.7877601739400
2020,Augusta,"Augusta-Richmond County, GA--SC",431480.0,273.29,70781.78506737260,1640.441852863920
1990,Denton,"Sarasota--Bradenton, FL",444385.0,193.0,49986.770529484800,1124.8527859735300
2000,Denton,"Sarasota--Bradenton, FL",559229.0,270.44,70043.63845592680,1252.5036873253500
2010,Denton,"Sarasota--Bradenton, FL                                                                             ",643260.0,326.69,84612.32157656680,1315.3673720823100
2020,Denton,"Bradenton--Sarasota--Venice, FL",779075.0,404.28,104708.03932466400,1344.0046121960500
2000,Bonita Springs,"Bonita Springs--Naples, FL",221251.0,150.21,38904.21140535710,1758.374488945000
2010,Bonita Springs,"Bonita Springs, FL                                                                                  ",310298.0,186.96,48422.41771084190,1560.513368144230
2020,Bonita Springs,"Bonita Springs--Estero, FL",425675.0,242.96,62926.351128723500,1478.2721825036300
1950,Winston,Winston-Salem,92477.0,23.1,5982.872534876160,646.9578960039970
1960,Winston,Winston-Salem,128176.0,43.0,11136.9488744448,868.8794216112850
1970,Winston,Winston-Salem,142554.0,66.0,17093.9215282176,1199.119037572960
1980,Winston,Winston-Salem,171530.0,109.0,28230.870402662400,1645.8269925180700
1990,Winston,"Winston-Salem, NC",185184.0,120.7,31261.156491755500,1688.113254479630
2000,Winston,"Winston-Salem, NC",299290.0,251.38,65107.121117626400,2175.3857836087500
2010,Winston,"Winston-Salem, NC                                                                                   ",391024.0,322.58,83547.83646321870,2136.6421616887600
2020,Winston,"Winston-Salem, NC",420924.0,310.79,80494.24048113260,1912.3224259280200
2020,Phoenix West,"Phoenix West--Goodyear--Avondale, AZ",419946.0,127.61,33050.838275997700,787.025909902647
1990,Kissimmee,"Kissimmee, FL",55419.0,24.0,6215.9714648064,1121.6318347148800
2000,Kissimmee,"Kissimmee, FL",186667.0,104.75,27130.1254557696,1453.3969826359000
2010,Kissimmee,"Kissimmee, FL                                                                                       ",314071.0,158.27,40991.74182228790,1305.174365741760
2020,Kissimmee,"Kissimmee--St. Cloud, FL",418404.0,161.58,41849.0278868091,1000.2062094724000
1950,Stockton,Stockton,112834.0,23.9,6190.07158370304,548.5998532094090
1960,Stockton,Stockton,141604.0,38.4,9945.55434369024,702.3498166499700
1970,Stockton,Stockton,160373.0,46.8,12121.14435637250,755.8095412801710
1980,Stockton,Stockton,197052.0,60.0,15539.928662016000,788.6207022519940
1990,Stockton,"Stockton, CA",262046.0,73.8,19114.11225427970,729.4182034558700
2000,Stockton,"Stockton, CA",313392.0,74.29,19241.021671686100,613.9602054834250
2010,Stockton,"Stockton, CA                                                                                        ",370583.0,92.52,23962.56999682870,646.6181664250300
2020,Stockton,"Stockton, CA",414847.0,92.46,23947.030068166700,577.2496864667370
1950,Syracuse,Syracuse,265286.0,43.6,11292.348161065000,425.6669466562490
1960,Syracuse,Syracuse,333286.0,67.7,17534.21950697470,526.1012915926480
1970,Syracuse,Syracuse,376169.0,96.2,24915.685621432300,662.3535065737030
1980,Syracuse,Syracuse,379284.0,128.0,33151.8478123008,874.063968221723
1990,Syracuse,"Syracuse, NY",388918.0,133.6,34602.24115408900,889.7053145930240
2000,Syracuse,"Syracuse, NY",402267.0,179.66,46531.72639029660,1156.7373508216300
2010,Syracuse,"Syracuse, NY                                                                                        ",412317.0,194.93,50486.63823477970,1224.4617184054900
2020,Syracuse,"Syracuse, NY",413660.0,180.53,46757.05535589580,1130.3257592200300
2000,The Woodlands,"The Woodlands, TX",89445.0,41.69,10797.660431990800,1207.184351499890
2010,The Woodlands,"Conroe--The Woodlands, TX                                                                           ",239938.0,133.32,34529.72148699960,1439.1101654177100
2020,The Woodlands,"The Woodlands--Conroe, TX",402454.0,219.14,56756.9994499031,1410.2729616279900
1970,Daytona Beach,Daytona Beach,115176.0,85.0,22014.898937856,1911.413743996670
1980,Daytona Beach,Daytona Beach,170749.0,105.0,27194.875158528,1592.681371986250
1990,Daytona Beach,"Daytona Beach, FL",221341.0,127.8,33100.04805009410,1495.4322990360600
2000,Daytona Beach,"Daytona Beach--Port Orange, FL",255353.0,113.56,29411.904980975600,1151.813567139440
2010,Daytona Beach,"Palm Coast--Daytona Beach--Port Orange, FL                                                          ",349064.0,179.34,46448.84677076580,1330.6684954840900
2020,Daytona Beach,"Daytona Beach--Palm Coast--Port Orange, FL",402126.0,212.36,55000.98751109530,1367.7550695825500
1950,Chattanooga,Chattanooga,167764.0,50.4,13053.54007609340,778.0894635376740
1960,Chattanooga,Chattanooga,205143.0,89.1,23076.79406309380,1124.9125762562600
1970,Chattanooga,Chattanooga,223580.0,116.7,30225.161247621100,1351.8723162904200
1980,Chattanooga,Chattanooga,301515.0,248.0,64231.70513633280,2130.298828792360
1990,Chattanooga,"Chattanooga, TN--GA",296955.0,256.8,66510.89467342850,2239.763421172520
2000,Chattanooga,"Chattanooga, TN--GA",343509.0,290.0,75109.65519974400,2186.541115363620
2010,Chattanooga,"Chattanooga, TN--GA                                                                                 ",381112.0,300.13,77733.31315551440,2039.6448591362700
2020,Chattanooga,"Chattanooga, TN--GA",398569.0,291.7,75549.95317850110,1895.5300883536100
1950,Durham,Durham,73368.0,14.8,3833.1824032972800,522.4597104047110
1960,Durham,Durham,84642.0,27.0,6992.9678979072000,826.1817889354220
1970,Durham,Durham,100764.0,43.0,11136.9488744448,1105.2507715498400
1980,Durham,Durham,157287.0,73.0,18906.9132054528,1202.0645829250200
1990,Durham,"Durham, NC",205355.0,105.8,27402.074207354900,1334.3757983664800
2000,Durham,"Durham, NC",287796.0,156.78,40605.83359384780,1410.9241821932100
2010,Durham,"Durham, NC                                                                                          ",347602.0,181.74,47070.44391724650,1354.1476722586900
2020,Durham,"Durham, NC",396118.0,183.36,47490.021991120900,1198.8857358443900
1950,Lancaster,Lancaster,76280.0,8.2,2123.7902504755200,278.42032649128500
1960,Lancaster,Lancaster,93855.0,29.2,7562.765282181120,805.7924758596900
1970,Lancaster,Lancaster,117097.0,38.7,10023.253987000300,855.9787173881760
1980,Lancaster,Lancaster,157385.0,66.0,17093.9215282176,1086.1213920143300
1990,Lancaster,"Lancaster, PA",193583.0,87.3,22610.596203233300,1168.0052588932500
2000,Lancaster,"Lancaster, PA",323554.0,199.43,51652.13288443090,1596.3991446383200
2010,Lancaster,"Lancaster, PA                                                                                       ",402004.0,247.53,64109.97569514700,1594.7596465494600
2020,Lancaster,"Lancaster--Manheim, PA",394530.0,181.53,47016.05416692940,1191.6978218875500
1960,Pensacola,Pensacola,128049.0,45.8,11862.14554533890,926.3754926113350
1970,Pensacola,Pensacola,166619.0,66.4,17197.521052631000,1032.1464570445800
1980,Pensacola,Pensacola,215995.0,137.0,35482.8371116032,1642.76196724939
1990,Pensacola,"Pensacola, FL",253558.0,155.3,40222.51535351810,1586.3240502574600
2000,Pensacola,"Pensacola, FL--AL",323783.0,219.36,56813.9791883305,1754.6930872939700
2010,Pensacola,"Pensacola, FL--AL                                                                                   ",340067.0,232.62,60248.30342263600,1771.6598029987000
2020,Pensacola,"Pensacola, FL--AL",390172.0,262.54,67997.54784876140,1742.758266835170
1960,Greenville,Greenville,126887.0,52.6,13623.337460367400,1073.6590399621200
1970,Greenville,Greenville,155722.0,70.9,18363.015702282200,1179.2178177959600
1980,Greenville,Greenville,229303.0,141.0,36518.832355737600,1592.601595083260
1990,Greenville,"Greenville, SC",248173.0,148.1,38357.72391407620,1545.604232292640
2000,Greenville,"Greenville, SC",302194.0,226.54,58673.59065155180,1941.5868829808600
2010,Greenville,"Greenville, SC                                                                                      ",400492.0,320.25,82944.36923351040,2071.0618247932600
2020,Greenville,"Greenville, SC",387271.0,262.17,67901.71828867890,1753.3385739877000
1970,Oxnard,Oxnard,244653.0,111.5,28878.367430246400,1180.380679176070
1980,Oxnard,Oxnard,377695.0,138.0,35741.835922636800,946.3147757486020
1990,Oxnard,"Oxnard--Ventura, CA",480482.0,157.1,40688.71321337860,846.83116564988
2000,Oxnard,"Oxnard, CA",337591.0,75.7,19606.209995243500,580.7681482990820
2010,Oxnard,"Oxnard, CA                                                                                          ",367260.0,84.38,21854.31967501520,595.0639785169950
2020,Oxnard,"Oxnard--San Buenaventura (Ventura), CA",376117.0,76.61,19841.898913284100,527.5459209045080
1990,Fayetteville,"Fayetteville, NC",241763.0,137.0,35482.8371116032,1467.6702850148000
2000,Fayetteville,"Fayetteville, NC",276368.0,167.13,43286.47128804560,1566.2620595743900
2010,Fayetteville,"Fayetteville, NC                                                                                    ",310282.0,198.03,51289.534548983800,1652.9974200560700
2020,Fayetteville,"Fayetteville--Springdale--Rogers, AR--MO",373687.0,198.27,51351.69426363190,1374.1900109886600
1950,Trenton,Trenton,189321.0,26.0,6733.969086873600,355.6905513320550
1960,Trenton,Trenton,242401.0,75.3,19502.61047083010,804.5598190943970
1970,Trenton,Trenton,274148.0,65.4,16938.522241597400,617.8605075213910
1980,Trenton,Trenton,260751.0,84.0,21755.900126822400,834.3553860511520
1990,Trenton,"Trenton, NJ--PA",298602.0,95.8,24812.08609701890,830.9417250058230
2000,Trenton,"Trenton, NJ",268472.0,92.12,23858.970472415200,888.6949280526550
2010,Trenton,"Trenton, NJ                                                                                         ",296668.0,105.56,27339.91449270680,921.5660095698500
2020,Trenton,"Trenton, NJ",370422.0,133.13,34480.51171290320,930.8440565868970
1950,Scranton,Scranton,236076.0,103.9,26909.976466391000,1139.8861581181900
1960,Scranton,Scranton,210676.0,104.8,27143.07539632130,1288.3800431146100
1970,Scranton,Scranton,204205.0,98.4,25485.483005706200,1248.034230587220
1980,Scranton,Scranton,406517.0,197.0,51022.765773619200,1255.1201001094500
1990,Scranton,"Scranton--Wilkes-Barre, PA",388225.0,201.3,52136.460661063700,1342.9444435846100
2000,Scranton,"Scranton, PA",385237.0,158.7,41103.11131103230,1066.9564790254400
2010,Scranton,"Scranton, PA                                                                                        ",381502.0,170.79,44234.406936428500,1159.4803418180900
2020,Scranton,"Scranton, PA",366713.0,162.16,41999.24719720860,1145.2892915497600
1990,Indio,"Indio--Coachella, CA",56038.0,27.9,7226.0668278374400,1289.4940625713700
2000,Indio,"Indio--Cathedral City--Palm Springs, CA",254856.0,98.59,25534.692779802600,1001.9262948411100
2010,Indio,"Indio--Cathedral City, CA                                                                           ",345580.0,143.79,37241.43903852140,1077.6502991643400
2020,Indio,"Indio--Palm Desert--Palm Springs, CA",361075.0,151.82,39321.19949112120,1089.00365550429
1990,Palmdale,"Lancaster--Palmdale, CA",187190.0,82.9,21471.001434685400,1147.0164770920200
2000,Palmdale,"Lancaster--Palmdale, CA",263532.0,90.4,23413.492517437400,888.4496955753930
2010,Palmdale,"Lancaster--Palmdale, CA                                                                             ",341219.0,115.5,29914.3626743808,876.6910012156650
2020,Palmdale,"Palmdale--Lancaster, CA",359559.0,84.78,21957.91919942860,610.6902955962340
1970,Modesto,Modesto,106107.0,34.3,8883.65921845248,837.2359239684920
1980,Modesto,Modesto,159538.0,46.0,11913.9453075456,746.7779029162710
1990,Modesto,"Modesto, CA",230609.0,52.1,13493.838054850600,585.1392640725450
2000,Modesto,"Modesto, CA",310945.0,86.08,22294.61765377230,716.9955347013870
2010,Modesto,"Modesto, CA                                                                                         ",358172.0,91.88,23796.81075776720,664.3961771932810
2020,Modesto,"Modesto, CA",357301.0,70.38,18228.336320544800,510.1675147997000
1990,Victorville,"Hesperia--Apple Valley--Victorville, CA",153176.0,140.0,36259.833544704,2367.200706684080
2000,Victorville,"Victorville--Hesperia--Apple Valley, CA",200436.0,123.97,32108.082603835400,1601.9119621143600
2010,Victorville,"Victorville--Hesperia, CA                                                                           ",328454.0,166.83,43208.7716447355,1315.519727107460
2020,Victorville,"Victorville--Hesperia--Apple Valley, CA",355816.0,131.77,34128.27332989750,959.1551062880110
1950,Corpus Christi,Corpus Christi,122958.0,31.0,8028.963142041600,652.9842012753630
1960,Corpus Christi,Corpus Christi,177380.0,53.1,13752.836865884200,775.331878784765
1970,Corpus Christi,Corpus Christi,212820.0,130.3,33747.545077678100,1585.7318427628100
1980,Corpus Christi,Corpus Christi,245854.0,140.0,36259.833544704,1474.8522922020400
1990,Corpus Christi,"Corpus Christi, TX",270006.0,155.5,40274.31511572480,1491.6081537345400
2000,Corpus Christi,"Corpus Christi, TX",293925.0,110.29,28564.97886889580,971.8458405680280
2010,Corpus Christi,"Corpus Christi, TX                                                                                  ",320069.0,120.28,31152.37699112140,973.301912747608
2020,Corpus Christi,"Corpus Christi, TX",339066.0,129.27,33480.776302313500,987.4412740384900
1950,Greensboro,Greensboro,83412.0,24.0,6215.9714648064,745.213094615451
1960,Greensboro,Greensboro,123334.0,50.8,13157.13960050690,1066.789336314960
1970,Greensboro,Greensboro,152252.0,61.2,15850.727235256300,1041.084992989010
1980,Greensboro,Greensboro,170457.0,74.0,19165.9120164864,1124.3839805045500
1990,Greensboro,"Greensboro, NC",194508.0,92.2,23879.690377297900,1227.697080700940
2000,Greensboro,"Greensboro, NC",267884.0,135.47,35086.5689307218,1309.7672474176100
2010,Greensboro,"Greensboro, NC                                                                                      ",311810.0,185.21,47969.16979153310,1538.4102431459200
2020,Greensboro,"Greensboro, NC",338928.0,169.31,43851.08869609880,1293.8172324534700
1950,Fort Wayne,Fort Wayne,140314.0,22.4,5801.5733671526400,413.47074184704600
1960,Fort Wayne,Fort Wayne,179571.0,48.6,12587.34221623300,700.9674288294300
1970,Fort Wayne,Fort Wayne,225184.0,69.0,17870.917961318400,793.6140205928660
1980,Fort Wayne,Fort Wayne,236479.0,87.0,22532.896559923200,952.849790464405
1990,Fort Wayne,"Fort Wayne, IN",248424.0,104.1,26961.776228597800,1085.3128614223200
2000,Fort Wayne,"Fort Wayne, IN",287759.0,135.25,35029.5891922944,1217.323843643270
2010,Fort Wayne,"Fort Wayne, IN                                                                                      ",313492.0,172.13,44581.46534321360,1422.0926002326600
2020,Fort Wayne,"Fort Wayne, IN",335934.0,163.6,42372.205485097000,1261.3253045269900
1960,Huntsville,Huntsville,74970.0,53.2,13778.736746987500,1837.9000596221900
1990,Huntsville,"Huntsville, AL",180315.0,132.4,34291.44258084860,1901.7520772453000
2000,Huntsville,"Huntsville, AL",213253.0,157.2,40714.61309448190,1909.2164281150500
2010,Huntsville,"Huntsville, AL                                                                                      ",286692.0,209.76,54327.59060240790,1894.9810459450500
2020,Huntsville,"Huntsville, AL",329066.0,214.77,55625.17464568630,1690.39568492905
1980,Fort Collins,Fort Collins,78287.0,35.0,9064.958386176,1157.9136237403400
1990,Fort Collins,"Fort Collins, CO",105809.0,54.3,14063.63543912450,1329.15304360919
2000,Fort Collins,"Fort Collins, CO",206757.0,83.65,21665.250542960600,1047.8605581896000
2010,Fort Collins,"Fort Collins, CO                                                                                    ",264465.0,109.66,28401.80961794460,1073.9345326581800
2020,Fort Collins,"Fort Collins, CO",326332.0,117.98,30556.679725744100,936.3678623531900
1970,Antioch,Antioch,59585.0,22.3,5775.673486049280,969.3166881009110
1980,Antioch,Antioch,86435.0,26.0,6733.969086873600,779.0789711197550
1990,Antioch,"Antioch--Pittsburg, CA",153768.0,61.5,15928.4268785664,1035.8739710841300
2000,Antioch,"Antioch, CA",217591.0,60.28,15612.44832910540,717.5135152237640
2010,Antioch,"Antioch, CA                                                                                         ",277634.0,81.36,21072.143265693700,758.9900107945600
2020,Antioch,"Antioch, CA",326205.0,73.35,18997.56278931460,582.3811035794840
1990,Fayetteville,"Fayetteville, NC",241763.0,137.0,35482.8371116032,1467.6702850148000
2000,Fayetteville,"Fayetteville, NC",276368.0,167.13,43286.47128804560,1566.2620595743900
2010,Fayetteville,"Fayetteville, NC                                                                                    ",310282.0,198.03,51289.534548983800,1652.9974200560700
2020,Fayetteville,"Fayetteville--Springdale--Rogers, AR--MO",373687.0,198.27,51351.69426363190,1374.1900109886600
1950,Mobile,Mobile,182963.0,41.0,10618.951252377600,580.3879064279450
1960,Mobile,Mobile,268139.0,171.5,44418.296092262400,1656.539932358310
1970,Mobile,Mobile,257816.0,168.4,43615.39977805820,1691.7258734158600
1980,Mobile,Mobile,295493.0,197.0,51022.765773619200,1726.6996434304400
1990,Mobile,"Mobile, AL",300912.0,228.9,59284.82784559110,1970.1716065026000
2000,Mobile,"Mobile, AL",317605.0,210.77,54589.179401551900,1718.7758190693400
2010,Mobile,"Mobile, AL                                                                                          ",326183.0,222.76,57694.57514584470,1768.7793399976300
2020,Mobile,"Mobile, AL",321907.0,220.75,57173.987535667200,1776.1026487671000
1950,Youngstown,Youngstown,298051.0,78.9,20435.006190551000,685.6211249266420
1960,Youngstown,Youngstown,372748.0,108.0,27971.871591628800,750.4231167337930
1980,Youngstown,Youngstown,383398.0,149.0,38590.822844006400,1006.5473175135600
1990,Youngstown,"Youngstown--Warren, OH",361627.0,167.3,43330.501085921300,1198.2097875966500
2000,Youngstown,"Youngstown, OH--PA",417437.0,228.27,59121.65859463990,1416.3013483385500
2010,Youngstown,"Youngstown, OH--PA                                                                                  ",387550.0,241.09,62442.02335209060,1611.1991575820100
2020,Youngstown,"Youngstown, OH",320901.0,195.96,50753.40701014430,1581.590802463820
1950,Lansing,Lansing,134052.0,30.8,7977.163379834880,595.0797735084060
1960,Lansing,Lansing,169325.0,47.2,12224.743880785900,721.9692237286830
1970,Lansing,Lansing,229518.0,73.4,19010.512729866200,828.2798181347980
1980,Lansing,Lansing,254704.0,83.0,21496.9013157888,843.9954345353350
1990,Lansing,"Lansing--East Lansing, MI",265095.0,98.7,25563.182649016300,964.3027084258970
2000,Lansing,"Lansing, MI",300032.0,136.87,35449.167266168800,1181.5128808316700
2010,Lansing,"Lansing, MI                                                                                         ",313532.0,158.17,40965.84194118450,1306.5920525236500
2020,Lansing,"Lansing, MI",318300.0,155.83,40359.7847233659,1267.9794132380100
1960,Ann Arbor,Ann Arbor,115282.0,27.9,7226.0668278374400,626.8165739523460
1970,Ann Arbor,Ann Arbor,178605.0,45.0,11654.946496512,652.5543235918370
1980,Ann Arbor,Ann Arbor,208782.0,66.0,17093.9215282176,818.7449841565650
1990,Ann Arbor,"Ann Arbor, MI",222061.0,76.2,19735.709400760300,888.7517124015620
2000,Ann Arbor,"Ann Arbor, MI",283904.0,128.76,33348.68690868630,1174.6466026785900
2010,Ann Arbor,"Ann Arbor, MI                                                                                       ",306022.0,159.57,41328.440276631600,1350.505528250630
2020,Ann Arbor,"Ann Arbor, MI",317689.0,143.45,37153.37944276990,1169.489011038150
1960,Lexington,Lexington,111940.0,27.2,7044.76766011392,629.3342558615260
1970,Lexington,Lexington,159538.0,39.9,10334.05256024060,647.7486592686780
1980,Lexington,Lexington,194093.0,76.0,19683.909638553600,1014.1483535497700
1990,Lexington,"Lexington-Fayette, KY",220701.0,98.1,25407.78336239620,1151.2310031398200
2000,Lexington,"Lexington-Fayette, KY",250994.0,69.55,18013.36730738690,717.681191876574
2010,Lexington,"Lexington-Fayette, KY                                                                               ",290263.0,87.54,22672.755917881300,781.1107829065830
2020,Lexington,"Lexington-Fayette, KY",315631.0,83.99,21753.310138712100,689.2006849362730
1970,Poughkeepsie,Poughkeepsie,102649.0,54.7,14167.234963537900,1380.162979039050
1980,Poughkeepsie,Poughkeepsie,136571.0,80.0,20719.904882688000,1517.1526079978900
1990,Poughkeepsie,"Poughkeepsie, NY",148527.0,89.1,23076.79406309380,1553.7103734064400
2000,Poughkeepsie,"Poughkeepsie--Newburgh, NY",351982.0,264.99,68632.09493579370,1949.8751338362100
2010,Poughkeepsie,"Poughkeepsie--Newburgh, NY--NJ                                                                      ",423566.0,327.14,84728.87104153190,2000.3699787407800
2020,Poughkeepsie,"Poughkeepsie--Newburgh, NY",314766.0,209.92,54369.03041217330,1727.2840907904100
1950,Savannah,Savannah,128196.0,22.5,5827.473248256,454.57527912384200
1960,Savannah,Savannah,169887.0,61.1,15824.827354153000,931.4913650928540
1970,Savannah,Savannah,163753.0,64.1,16601.82378725380,1013.8332602916400
1980,Savannah,Savannah,186546.0,127.0,32892.849001267200,1763.2567303114100
1990,Savannah,"Savannah, GA",198630.0,150.6,39005.22094166020,1963.7124775542500
2000,Savannah,"Savannah, GA",208886.0,102.39,26518.888261730300,1269.5388040237400
2010,Savannah,"Savannah, GA                                                                                        ",260677.0,165.49,42861.71323795050,1644.2460684276100
2020,Savannah,"Savannah, GA",309466.0,205.85,53314.905251266600,1722.8033209227000
2000,Barnstable Town,"Barnstable Town, MA",243667.0,286.15,74112.50977726460,3041.5489080287700
2010,Barnstable Town,"Barnstable Town, MA                                                                                 ",246695.0,277.26,71810.01034717590,2910.882277596870
2020,Barnstable Town,"Barnstable Town, MA",303269.0,341.28,88391.114229547,2914.6109305450600
1950,Flint,Flint,197631.0,44.8,11603.146734305300,587.1116744997130
1960,Flint,Flint,277786.0,75.2,19476.71058972670,701.1408274616690
1970,Flint,Flint,230102.0,96.4,24967.485383639000,1085.0616415172000
1980,Flint,Flint,331931.0,146.0,37813.8264109056,1139.2074380189100
1990,Flint,"Flint, MI",326023.0,163.8,42424.005247303700,1301.2580476623900
2000,Flint,"Flint, MI",365096.0,231.11,59857.2152179753,1639.4924956169100
2010,Flint,"Flint, MI                                                                                           ",356218.0,235.9,61097.81952282630,1715.1805782646100
2020,Flint,"Flint, MI",298964.0,205.46,53213.89571496350,1779.9432612275500
1990,Myrtle Beach,"Myrtle Beach, SC",58384.0,49.5,12820.4411461632,2195.8826298580400
2000,Myrtle Beach,"Myrtle Beach, SC",122984.0,100.92,26138.160009510900,2125.33012501715
2010,Myrtle Beach,"Myrtle Beach--Socastee, SC--NC                                                                      ",215304.0,190.37,49305.60365646640,2290.0458726482800
2020,Myrtle Beach,"Myrtle Beach--North Myrtle Beach, SC--NC",298954.0,218.94,56705.19968769640,1896.7867861843800
1970,Santa Rosa,Santa Rosa,75083.0,38.2,9893.754581483520,1317.7090128902000
1980,Santa Rosa,Santa Rosa,137019.0,52.0,13467.938173747200,982.9248625188630
1990,Santa Rosa,"Santa Rosa, CA",194560.0,67.2,17404.720101457900,894.5682617936840
2000,Santa Rosa,"Santa Rosa, CA",285408.0,101.99,26415.288737316900,925.5272710406460
2010,Santa Rosa,"Santa Rosa, CA                                                                                      ",308231.0,97.99,25379.293493182500,823.3854963706590
2020,Santa Rosa,"Santa Rosa, CA",297329.0,79.39,20561.915607957500,691.5543256109400
1950,Canton,Canton,173917.0,33.1,8572.86064521216,492.9282729814890
1960,Canton,Canton,213574.0,50.7,13131.239719403500,614.8332530834050
1970,Canton,Canton,244177.0,77.2,19994.70821179390,818.8612445805260
1980,Canton,Canton,244888.0,93.0,24086.889426124800,983.5879841447850
